year,title,artist,song_id,lyric,genre
2003,친구 붕우 (朋友),안재욱,439346,"
							괜스레 힘든 날 턱없이 전화해 말없이 울어도 오래 들어주던 너 늘 곁에 있으니 모르고 지냈어 고맙고 미안한 마음들 사랑이 날 떠날때 내 어깰 두드리며 보낼 줄 알아야 시작도 안다고 얘기하지 않아도 가끔 서운케 해도 못믿을 이 세상 너와 난 믿잖니 겁없이 달래고 철없이 좋았던 그 시절 그래도 함께여서 좋았어 시간은 흐르고 모든게 변해도 그대로 있어준 친구여 세상에 꺾일때면 술 한잔 기울이며 이제 곧 우리의 날들이 온다고 너와 마주 앉아서 두 손을 맞잡으면 두려운 세상도 내 발 아래 있잖니 세상에 꺽일때면 술 한잔 기울이며 이제 곧 우리의 날들이 온다고 너와 마주 앉아서 두 손을 맞잡으면 두려운 세상도 내 발 아래 있잖니 눈빛만 보아도 널 알아 어느 곳에 있어도 다른 삶을 살아도 언제나 나에게 위로가 되준 너 늘 푸른 나무처럼 항상 변하지 않을 너 얻은 이 세상 그걸로 충분해 내 삶이 하나 듯 친구도 하나야 
					",발라드
2003,백설공주를 사랑한 일곱번째 난장이,쿨 (COOL),422606,"
							난 세상에서 가장 아름다운 그녀를 사랑한다 친구들은 왠지 그런 내가 걱정스러운가 보다 난 바보가 아닌데 나도 이제 다 아는데 그래서 난 그녀를 보내기로 했다 난 너무 키가 작다 그대 그렇게 나를 멀리 떠난다해도 끝내 웃음으로 보낼 수 밖에 보잘 것 없는 나의 모습 때문에 나 그대를 잡을 수 없죠 늘 키작은 내 모습만을 원망했기에 난 사랑도 몰랐었는데 마법에 걸려 잠든 그댈 보면서 난 조금씩 사랑을 배웠죠겨우 이제서야 사랑을 난 알게 됐는데 그댄 왜 나를 남겨두고 떠나가나요 내 사랑만큼 내 모습이 자랄 때까지 내 곁에 좀더 잠들 수 있다면잠시 부족한 내 모습을 잊어버린 채 감히 나 그대를 사랑했지만 이젠 알았죠 이런 내 모습으론 난 사랑도 할 수 없음을 우습던 날 바라보며 웃던 그대는 내 맘을 다 알지 못했죠 단 하루라도 그대 슬퍼할까봐 날 감추며 광대가 됐던 날 밤새 내 곁에서 잠든 나를 바라보면서 왜 떠나가나요그대가 흘린 눈물을난 알지 못했죠날 지금까지웃게 했던그 모습으로애써 아픔을감추던 그댈시간이 흘러그댈 볼 수 있다면그날까지 나잠이 들기를 왜 날이제 어느샌가떠나야 할 시간이 됐죠안되는 건가요그대여 제발나를 보며 슬퍼 말아요왜 날 왜 날 왜 날늘 바보같이 웃음뿐인그 모습처럼한번더 내게바보가 돼줘요키작은 내 사랑이여안녕
					",발라드
2003,To My Love (Korean Ver.),윤미래,418848,"
							yeah hey Hey 그댈 만나던 어떤 날보다 옷을 고르기가 어려워 오늘 만나서 하잔 얘기가 왠지 자꾸 맘에 걸려요 만일 그대가 나를 떠나겠다면 나는 붙잡지 못할거예요 사랑한다는 고백보다 힘든게 이별의 말인 것 같아 아니길 바래 난 그대의 사진만 봐도 여전히 가슴 떨리고 설레이는데 아니길 바래 내 사랑을 그대여 제발 놓지 말아요 오늘 밖에는 할 수 없는 얘기면 오늘 약속은 피하고 싶어(피하고 싶어) 다신 그대를 못 볼 것만 같아서 걸음이 느려만 가요 아니길 바래 난 그대의 사진만 봐도 여전히 가슴 떨리고 설레이는데 아니길 바래 내 사랑을 그대여 제발 놓지 말아요 내 예감이 틀리기를 나는 바랄 뿐이죠(oh baby) 그대를 만나고 돌아오는 길이 나 슬프지 않도록 아니길 바래 그 아무리 시간이 가도(시간이 가도) 그대여 나의 곁에 머물겠다고 나에게 말해 그 언제나 그대 나만을 사랑한다고 사랑한다고 떠나지 말아요 -
					",R&B/Soul
2003,와줘..,SE7EN,447863,"
							참 많이 미웠어 너의 모든 게 오래 된 사진 속에 날 보고 웃고 선 고운 네 표정들까지 자고 나면 내게로 돌아올 거라고 지겹게 너를 잊지 못하는 내가 더 미웠어 이젠 다 잊을 거란 지킬 수도 없는 약속 하고 너를 보낸 기억에 자꾸 난 지쳐만 가는데 baby돌아와줘 멀지 않다면 아직 나를 사랑 한다면 아직까지 난 그 자리에 널 기다리고 있어 yeh이미 다른 사랑 한다면 벌써 나를 다 잊었다면 조금만 더 기다릴게 더 미워할 수 있도록 yeh 참 오래 지났지 네가 떠난 지 사랑한 기억은 다 첨 부터 없었던 일 처럼 모두 잊었어 그런데 왜 이렇게 눈물이 나는지 너를 만나던 거릴 걸으며 또 힘이든 건지 이젠 다 잊었다고 웃을 수도 있다 말도 하고 너의 기억 하나도 없다고 믿고 지냈는데 baby돌아와줘 멀지 않다면 아직 나를 사랑 한다면 아직까지 난 그 자리에 널 기다리고 있어 yeh이미 다른 사랑 한다면 벌써 나를 다 잊었다면 조금만 더 기다릴게 더 미워할 수 있도록 yeh너는 없는데벌써 떠났는데 너를 잊지 못하고 네가 꼭 돌아올 거라고 내게로 믿고 있는 걸 모르고서 널 다잊었다 믿었나 봐 난 아직 끝까지 널 미워 못하고 그리워만 하나 봐 행복하게 살지 말아줘 나를 떠나 더 힘들어줘 다시 내게 오고 싶도록 baby언제라도 내가 생각나 혹시 내게로 돌아올까 봐 언제나 난 여전히 이곳에 널 기다리고 있어
					",발라드
2003,남자기 때문에,드렁큰 타이거,441007,"
							눈물은 태어나 세 번 꼴찌라도 누구에건자존심은 내걸고 난 어떤상황에도 몇 번 뒷걸음질 못하고 맞았던고집불통 내게 쌍코피는 보통 몸과 마음속 고통시원한 냉수로 깨끗이 씻어내빨랫 비누로 머리를 감아도 개운해배운 게 이것 뿐이지만 해내야 돼내 아내 그녀의 고운 손가락 영원하게사포보다도 거칠어진 내 주먹에 쥐가 나도 피가 나도 천으로 돌돌 말아 아파하지 않고용감의 탈로 가려 내 두려움부드러움과 부러움을 숨긴 채 난 남자기 때문에절대 흔들릴 수 없는 나의 맘의 한복판에박힌 장대위에 달린 벌집 속에 벌떼가끔 따갑게 쏴대며 날 아프게 하지만오징어에 고추장에 소주 열한잔반쓰라린 나의 가슴속을 싹 쓸어내리며얼큰한 김칫국에 고된 하루를 달래주며고개를 숙여 또 참고 그날을 기다리며널 납작하게 만들 날만 혼자 벼르고 있어눈싸움도 지기 싫어 내 두 눈 부릅뜨고거울 속에 나란 놈과 또 한 번 붙어보고하늘을 향해 턱을 올려 눈물을 삼켜버려난 남자기 때문에 또 태산을 어깨위로절대로 울지 않아 난 남자기 때문에절대로 울지 않아 난 남자기 때문에너 대신 내가 맞어 난 남자기 때문에너 대신 내가 맞서 난 남자기 때문에흑기사여 One Shots! One Shots!여자에 약한 나 여자에 약한 나알집을 두개 찬 난 미련한 나란남자기 때문에 남자기 때문에친구 따라 강남 갔다 배신만 당한 나또 만나 술 사주고 그냥 웃고 말아 버린아픔의 기억들 다 건배로 깨진 잔과 함께깨끗이 지워지고 깨끗이 지워지고힘든 널 일으켜 내 등에 짊어지고울컹거리는 내 가슴을 억눌리고소리를 질러 밤거리로 발길을 질러말처럼 달려 Gitty up and away그들의 채찍질에 난 또 헉헉거리며 뛰네소리가 죽고 숑고를 묻고도 사랑은 눈물을 쏟아도미련이 난 또 그러려니 아랑곳 하지 않고태산도 짊어지고 난 또 남자기 때문에yo yo yo yo 그냥 부닥쳐형제와 부모를 위해 내 심장을 아낌없이바칠 수 있지 나의 마음 바뀜없이친구와 가족이란 내가 사는 이유아직 가진 거란 186키가 전부힘든 하루가 시작되며 내 정신의 권투아무리 쓰러져도 오뚝이 나 끝까지 버티지끈질긴 끈기와 내투지 누구는 어리석다 하지만 인생은 Boxing ring 그 종이 땡땡거릴 때까지흰 수건을 뒤로 던져도 두발로 다시 섰지날 떨게 만드는 상대에게는 속마음을 숨겨이를 깨물고 One Two툭툭 주먹을 던져yo 남자기 때문에 난 남자기 때문에절대로 울지 않아 난 남자기 때문에절대로 울지 않아 난 남자기 때문에너 대신 내가 맞어 난 남자기 때문에너 대신 내가 맞서 난 남자기 때문에흑기사여 One Shots! One Shots!여자에 약한 나 여자에 약한 나알집을 두개 찬 난 미련한 나란남자기 때문에 남자기 때문에절대로 울지 않아 난 남자기 때문에절대로 울지 않아 난 남자기 때문에너 대신 내가 맞어 난 남자기 때문에너 대신 내가 맞서 난 남자기 때문에흑기사여 One Shots! One Shots!여자에 약한 나 여자에 약한 나알집을 두개 찬 난 미련한 나란남자기 때문에 남자기 때문에
					",랩/힙합
2003,처음 그 날처럼,박용하,1765866,"
							처음 그 날처럼가야한다고 어쩔 수 없다고너의 손 잡은 채나는 울고만 있었지언젠가는 꼭 돌아올 거라고그땐 우리 서로 웃을 수 있을거라고긴 기다림은 내게 사랑을 주지만너에겐 아픔만 남긴 거 같아이런 날 용서해 바보같은 날언젠가 널 다시 만날 그날이 오면너를 내 품에 안고 말할거야너만이 내가 살아온 이유였다고너 없인 나도 없다고언젠가 힘든 이 길이 끝이나는 날그대 곁에서 내가 눈 감는 날기억해 나의 사랑은니가 마지막이었단 걸처음 그 날처럼눈을 감으면 잊혀져 버릴까슬픈 밤에도 쉽게 잠들 수 없었지꿈에서라도 널 보게 된다면눈물 흐를까봐 눈을 뜰 수가 없었어긴 기다림은내게 사랑을 주지만너에겐 아픔만 남긴 거 같아이런 날 용서해 바보같은 날언젠가 널 다시 만날 그날이 오면너를 내 품에 안고 말할거야너만이 내가 살아온 이유였다고너 없인 나도 없다고언젠가 힘든 이 길이 끝이나는 날그대 곁에서 내가 눈 감는 날기억해 나의 사랑은니가 마지막이었단 걸처음 그 날처럼 
					","발라드, 국내드라마"
2003,Stay,넬 (NELL),466094,"
							Stay 내 눈물이 마를 때까지Stay 내가 나를 모를 때까지Stay 아주 조금만 기다려Stay 내 기억의 주인은 나야Stay 내가 널 보내줄 때까지Stay 내 기억속에서라도조금의 따뜻함이라도 간직할 수 있게해 줘난 이미 얼어버릴 듯 한없이 차가워너마저 떠나면 나에겐 이제 아름다움이 없어난 이미 버려져 있고 한없이 더러워Hey 이미 꽤 오랜 시간동안 내 안에 머물러 있었잖아이제 그냥 집이라고 생각해조금의 따뜻함이라도 간직할 수 있게해줘난 이미 얼어버릴 듯 한없이 차가워너마저 떠나면 나에겐 이제 아름다움이 없어난 이미 버려져 있고 한없이 더러워Stay inside my dearDon't you come out my dear 조금의 따뜻함이라도간직할 수 있게 해줘난 이미 얼어버릴 듯 한없이 차가워너 마저 떠나면 나에겐이제 아름다움이 없어난 이미 죽어 버릴 듯 한없이 더러워Stay my dearStay my dear
					",록/메탈
2003,Mr. A-Jo,애즈원,444798,"
							지금 네 모습 말야 정말 말도 아니야누가 화나게 한 거니 그녀도 너를 버렸니어떤 얘기를 들어도 아무런 도움이 안되고대답하기 조차 싫을 땐 그에게 찾아가그러면 바다 위를 걸어 널 자유롭게하늘을 날아서 다른 시간 속에누구나 너를 사랑해 줄 곳으로널 데리고 가 줄거야하루종일 헤매도 남은 것이 없었니술을 그렇게 마셔도 해결이 잘 안 나는군언젠간 너의 현실이 나아질 거라고 믿어도기다리기 조차 힘들 땐 그에게 찾아가그러면 어둠을 녹이는 밝은 빛으로영혼을 감싸고 널 위로하지누구도 널 버리지 않는 곳에서넌 외롭지 않을 거야when you're feeling alonewhen you're felling afraidwhen you're feeling like there's nowhere to go널 데리고 가 줄거야when you're feeling alonewhen you're felling afraidwhen you're feeling like there's nowhere to gomra jo will take you to be a placewhere everything will make you feel high언젠간 너의 현실이 나아질 거라고 믿어도기다리기 조차 힘들 땐 그에게 찾아가그러면 어둠을 녹이는 밝은 빛으로영혼을 감싸고 널 위로하지누구도 널 버리지 않는 곳에서넌 외롭지 않을 거야so you wanna know mra joyou should already know그러면 바다 위를 걸어 널 자유롭게하늘을 날아서 다른 시간 속에누구나 너를 사랑해 줄 곳으로널 데리고 가 줄거야넌 외롭지 않을거야when you're feeling alonewhen you're felling afraidwhen you're feeling like there's nowhere to gomra jo will take you to be a placewhere everything will make you feel high
					",R&B/Soul
2003,악으로,김진표,455208,"
							내가 있는 곳은 어딜까 꿈꿔왔던 바로 거길까 시간 지날수록 왜 이리 쉽게도 내마음 아쉽게도 변할까 벼랑 끝 아래로 내 인생의 바닥 끝으로 영화 속 낙오자의 비참한 모습 바로 그대로 사랑했던 사람들은 떠나가고 어떻게서든 살겠다고 서로 상처만이 앙상하게 남은채로 맘 상하게 허우적거려도 끝까지 나는 헤엄친다고 소용없는줄 알면서도 마지막 지푸라기 잡으려고 Throw me all your kicks(호흡가다듬고 앞으로) I'll throw back my first(이제 다시할래 악으로) Don't mind my tears my pain (난 끝까지 할래 앞으로) I'll be fine again(누가 보든 말든 악으로) 해가 지고 밤이지 오늘도 거릴 헤매지 가랑비가 적셔놓고 내 마음까지 울려놓고 나 그저 덩그러니 떨어져 나온 동그라미 똑같은 자리 돌고 돌고 huh 비웃음만 맴돌고 내 꿈은 사라진지 오래 그저 힘들때면 노래 목청껏 소리높여 부르면서 힘든 마음 이렇게나마 위로해 어디에 있을까 사라져 버린 웃음과 예전에 꾸었던 나만의 꿈은 아직 여기 마음속에 남아있을까 All those around me They used to laugh at me Let them finger point at me I'm fine However much they curse at me 하나 둘 셋! 호흡가다음고 다시 앞으로 하나 둘 셋! 처음부터 다시할래 악으로 하나 둘 셋! 난 끝까지 해낼꺼야 앞으로 하나 둘 셋! 누가 보든 말든 다시 악으로 Throw me all your kicks(호흡가다듬고 앞으로) I'll throw back my first(이제 다시할래 악으로) Don't mind my tears my pain(난 끝까지 할래 앞으로) I'll be fine again(누가 보든 말든 악으로)
					",랩/힙합
2003,비상,코요태,454493,"
							Yeah yeah Party people in the houseWe back again 5th time aroundNever gonna stop naver gonna quitOnce again bringing backthe flava like this끝난 거야 돌아가이제 더 이상은 나를 찾지마니가 싫어졌다는데무슨 얘기가 더 필요해함께했던 시간들더는 없다하며 추억하지마내가 너를 버렸다는 걸그 하나만 기억해다른 사랑이 오면나란 사람 잊게 될 거야지금 니 눈물도외로움도 숙명인 거야아냐 나를 봐 내 눈을 바라봐다시 말해봐 날 보고 말해봐모두 거짓말 그런 말 믿지 않아가지마 떠나지마서로 사랑의 마음을 줬잖아우리 정주고 모든 걸 줬잖아나를 혼자 두지마 버리지마lay back with the sonudjust get on downuh when I come aroundjust blast it outlay back with the soundjust get on downuh when I come aroundjust blast it out come on모든 것이 다 끝났어널 항상 지켜 보고 싶었어외로울 때도 보고 싶어도세상 끝날것만 같아도너 날 가슴 아프게 날 봐라하지만 제발 날 잡지마베이베 바라지마내게 떠나가버려and never come back잘해주고 싶었어너를 행복하게 해주고 싶었어자꾸 나 때문에 우는 널보고 싶지 않았어내가 사라져야 해잔인하게 널 버려야 해작은 미련조차 남지 않게잊을 수 있게아냐 나를 봐 내 눈을 바라봐다시 말해봐 날 보고 말해봐모두 거짓말 그런 말 나 믿지 않아가지마 떠나지마서로 사랑의 마음을 줬잖아우리 정주고 모든 걸 줬잖아나를 혼자두지 마 버리지 마어쩌면 평생토록 후회할지 몰라나를 위해 떠난다는 말은제발 하지마이건 아니야 꿈이야 가지마다시 첨으로 내게로 돌아와제발 니옆에 아픔이 끝내지 마다 알아 니 맘 알아나를 버리고 떠나면 안되지애써 싫은 척 지우려 하지마나를 사랑하면서 떠나지마
					",댄스
